product_id,product_name,category,main_category,sub_category,discounted_price_clean,actual_price_clean,discount_pct_clean,rating_clean,rating_count_clean,economia_absoluta,faixa_preco,faixa_desconto,volume_reviews_bin,img_link,product_link,review_rows,PSI,cluster,pca_1,pca_2,cluster_name
B08JQN8DGZ,"boAt Airdopes 121v2 in-Ear True Wireless Earbuds with Upto 14 Hours Playback, 8MM Drivers, Battery Indicators, Lightweight Earbuds & Multifunction Controls (Active Black, with Mic)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",Electronics,"Headphones,Earbuds&Accessories",1299.0,2990.0,57.0,3.8,180998.0,1691.0,mid,high,high,https://m.media-amazon.com/images/I/31KjuRb9oNL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Airdopes-121v2-Bluetooth-Immersive-Assistant/dp/B08JQN8DGZ/ref=sr_1_8?qid=1672902995&s=computers&sr=1-8,1,71.62810257685892,2,2.289514947848482,0.4807380085327227,segmento misto
B0756CLQWL,"Redgear Pro Wireless Gamepad with 2.4GHz Wireless Technology, Integrated Dual Intensity Motor, Illuminated Keys for PC(Compatible with Windows 7/8/8.1/10 only)",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Gamepads,Computers&Accessories,Accessories&Peripherals,1699.0,3999.0,58.0,4.2,25488.0,2300.0,mid,high,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41n2MqMIH5L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Redgear-Pro-Wireless-Gamepad-Black/dp/B0756CLQWL/ref=sr_1_162?qid=1672903002&s=computers&sr=1-162,1,71.44538321562118,4,1.2466916520101328,0.20694945043807492,barato com alto desconto
B07X963JNS,"URBN 10000 mAh Lithium Power Bank UPR10K with 12 Watt Fast Charging, Blue",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,Electronics,Mobiles&Accessories,900.0,2499.0,64.0,4.0,36384.0,1599.0,mid,high,high,https://m.media-amazon.com/images/I/31Oj5BsHwdL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/URBN-Li-Polymer-Charge-Compact-Certification/dp/B07X963JNS/ref=sr_1_356?qid=1672903012&s=computers&sr=1-356,1,71.42426546798598,4,1.1992370347539527,0.7674677735354754,barato com alto desconto
B08BCKN299,"Sounce Gold Plated 3.5 mm Headphone Splitter for Computer 2 Male to 1 Female 3.5mm Headphone Mic Audio Y Splitter Cable Smartphone Headset to PC Adapter – (Black,20cm)","Electronics|Headphones,Earbuds&Accessories|Adapters",Electronics,"Headphones,Earbuds&Accessories",120.0,999.0,88.0,3.9,6491.0,879.0,budget,high,high,https://m.media-amazon.com/images/I/41jmiwgyu8L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Sounce-Plated-Headphone-Earphone-Splitter/dp/B08BCKN299/ref=sr_1_375?qid=1672895857&s=electronics&sr=1-375,2,71.38995762978371,4,1.183570063227431,1.7657207052276827,barato com alto desconto
B094JB13XL,"Noise ColorFit Ultra Smart Watch with 1.75"" HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Space Blue)",Electronics|WearableTechnology|SmartWatches,Electronics,WearableTechnology,2499.0,5999.0,58.0,4.1,38879.0,3500.0,premium,high,high,https://m.media-amazon.com/images/I/41YBVJ+UTxL._SY300_SX300_.jpg,https://www.amazon.in/Noise-ColorFit-Bezel-Less-TruView-Display/dp/B094JB13XL/ref=sr_1_365?qid=1672903013&s=computers&sr=1-365,1,71.35748402231428,4,1.2296945237586323,0.2839453094976379,barato com alto desconto
B07JNVF678,"Wayona Nylon Braided USB Data Sync and Fast Charging 3A Short Power Bank Cable For iPhones, iPad Air, iPad mini, iPod Nano and iPod Touch (Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,Computers&Accessories,Accessories&Peripherals,349.0,999.0,65.0,4.2,13120.0,650.0,budget,high,high,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41c80KrMZgL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-Nylon-Braided-Charging-iPhones/dp/B07JNVF678/ref=sr_1_117?qid=1672909129&s=electronics&sr=1-117,1,71.34842894972817,4,1.2525022235466932,0.5469120419708993,barato com alto desconto
B01DEWVZ2C,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",Electronics,"Headphones,Earbuds&Accessories",599.0,999.0,40.0,4.1,192590.0,400.0,mid,medium,high,https://m.media-amazon.com/images/I/31NnmYempPL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/JBL-C100SI-Ear-Headphones-Black/dp/B01DEWVZ2C/ref=sr_1_16?qid=1672895748&s=electronics&sr=1-16,2,71.28993138458333,2,2.5018806178573536,-0.509851816603494,segmento misto
B07R99NBVB,"Gizga Essentials Cable Organiser, Cord Management System for PC, TV, Home Theater, Speaker & Cables, Reusable Cable Organizer for Desk, WFH Accessories, Organizer Tape Roll, Reusable Cable Ties Strap",HomeImprovement|Electrical|CordManagement,HomeImprovement,Electrical,249.0,599.0,58.0,4.5,5985.0,350.0,budget,high,high,https://m.media-amazon.com/images/I/51llGK9TR+L._SY300_SX300_.jpg,https://www.amazon.in/Essentials-Reusable-Double-Organizer-Length/dp/B07R99NBVB/ref=sr_1_444?qid=1672903017&s=computers&sr=1-444,1,71.1718793077319,4,1.4528034651895867,-0.15967564675377446,barato com alto desconto
B0BP89YBC1,Campfire Spring Chef Prolix Instant Portable Water Heater Geyser 1Ltr. for Use Home Stainless Steel Baking Rack | Restaurant | Office | Labs | Clinics | Saloon | with Installation Kit (With MCB),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",Home&Kitchen,"Heating,Cooling&AirQuality",1499.0,3500.0,57.0,4.7,2591.0,2001.0,mid,high,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41hoHTbN5rL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Spring-Chef-Stainless-Restaurant-Installation/dp/B0BP89YBC1/ref=sr_1_419?qid=1672923613&s=kitchen&sr=1-419,1,71.10376098419768,4,1.6504120890879228,-0.6390062156729756,barato com alto desconto
B09BNXQ6BR,"Noise ColorFit Ultra SE Smart Watch with 1.75""(4.3cm) HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Vintage Brown)",Electronics|WearableTechnology|SmartWatches,Electronics,WearableTechnology,2799.0,6499.0,57.0,4.1,38879.0,3700.0,premium,high,high,https://m.media-amazon.com/images/I/41AGCk95dpL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise-ColorFit-Ultra-SE-Smartwatch/dp/B09BNXQ6BR/ref=sr_1_303?qid=1672895835&s=electronics&sr=1-303,1,71.09152657550577,4,1.187184786961796,0.23241096895371147,barato com alto desconto
B0746JGVDS,"ELV Car Mount Adjustable Car Phone Holder Universal Long Arm, Windshield for Smartphones - Black",Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles,Electronics,Mobiles&Accessories,349.0,999.0,65.0,3.9,46399.0,650.0,budget,high,high,https://m.media-amazon.com/images/I/41ZK4aM4zgL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Adjustable-Holder-Universal-Windshield-Smartphones/dp/B0746JGVDS/ref=sr_1_26?qid=1672895755&s=electronics&sr=1-26,1,71.07407279674511,4,1.1622445803843573,0.9916915979288311,barato com alto desconto
B07WG8PDCW,"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,Electronics,Mobiles&Accessories,349.0,1299.0,73.0,4.0,14282.0,950.0,budget,high,high,https://m.media-amazon.com/images/I/41LZP1CmYRL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/PTron-Bullet-Pro-Lightweight-Smartphones/dp/B07WG8PDCW/ref=sr_1_20?qid=1672895748&s=electronics&sr=1-20,2,71.05971632643049,4,1.1087983950335514,1.1273899203593603,barato com alto desconto
B08TGG316Z,"10k 8k 4k HDMI Cable, Certified 48Gbps 1ms Ultra High Speed HDMI 2.1 Cable 4k 120Hz 144Hz 2k 165Hz 8k 60Hz Dynamic HDR ARC eARC DTS:X Compatible for Mac Gaming PC Soundbar TV Monitor Laptop PS5 4 Xbox","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",Electronics,"HomeTheater,TV&Video",999.0,2399.0,58.0,4.6,3664.0,1400.0,mid,high,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41+AJMzMo7L._SX342_SY445_.jpg,https://www.amazon.in/Cable-Certified-48Gbps-Ultra-Dynamic/dp/B08TGG316Z/ref=sr_1_156?qid=1672909131&s=electronics&sr=1-156,1,71.0581351642513,4,1.5459412905109633,-0.3935437836503782,barato com alto desconto
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,Computers&Accessories,Accessories&Peripherals,154.0,399.0,61.0,4.2,16905.0,245.0,budget,high,high,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31VzNhhqifL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Portronics-Konnect-POR-1080-Charging-Function/dp/B08CF3B7N1/ref=sr_1_5?qid=1672909124&s=electronics&sr=1-5,3,71.0321982429034,4,1.1989759083271545,0.4409326608858199,barato com alto desconto
B07W14CHV8,"CARECASE® Optical Bay 2nd Hard Drive Caddy, 9.5 mm CD/DVD Drive Slot for SSD and HDD",Computers&Accessories|Accessories&Peripherals|HardDriveAccessories|Caddies,Computers&Accessories,Accessories&Peripherals,199.0,799.0,75.0,4.1,7333.0,600.0,budget,high,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51ca6eZ+j3L._SY300_SX300_.jpg,https://www.amazon.in/Optical-Drive-Caddy-Universal-9-5mm/dp/B07W14CHV8/ref=sr_1_483?qid=1672903019&s=computers&sr=1-483,1,70.95888698235733,4,1.2024964371220999,1.0352699763060258,barato com alto desconto
B0B8SSC5D9,"AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Charging Cable (Grey, 1.8 meter)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,Computers&Accessories,Accessories&Peripherals,949.0,1999.0,53.0,4.4,13552.0,1050.0,mid,high,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/514S7MylddL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Lightning-Aluminum-Certified-Charging/dp/B0B8SSC5D9/ref=sr_1_206?qid=1672909134&s=electronics&sr=1-206,1,70.91915658040698,4,1.2778682358501583,-0.19657391660722523,barato com alto desconto
B0B8SRZ5SV,"AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Charging Cable (Grey, 1.2 meter)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,Computers&Accessories,Accessories&Peripherals,949.0,1999.0,53.0,4.4,13552.0,1050.0,mid,high,high,https://m.media-amazon.com/images/I/41JooboBmuL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Lightning-Aluminum-Certified-Charging/dp/B0B8SRZ5SV/ref=sr_1_203?qid=1672909134&s=electronics&sr=1-203,1,70.91915658040698,4,1.2778682358501583,-0.19657391660722523,barato com alto desconto
B07XLCFSSN,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Iphone Charger (6-Foot, Dark Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,Computers&Accessories,Accessories&Peripherals,899.0,1900.0,53.0,4.4,13552.0,1001.0,mid,high,high,https://m.media-amazon.com/images/I/3183iGEWksL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Apple-Certified-Lightning-Charging/dp/B07XLCFSSN/ref=sr_1_40?qid=1672909125&s=electronics&sr=1-40,3,70.91915658040698,4,1.278530217415579,-0.19253728217606975,barato com alto desconto
B09J2MM5C6,Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (TPU + Polycarbonate | Crystal Transparent),Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,Electronics,Mobiles&Accessories,279.0,1499.0,81.0,4.2,2646.0,1220.0,budget,high,high,https://m.media-amazon.com/images/I/41cYSMom9TL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Amozo-Cover-iPhone-Polycarbonate-Transparent/dp/B09J2MM5C6/ref=sr_1_148?qid=1672895791&s=electronics&sr=1-148,1,70.88200700003284,4,1.3875622265337946,1.0293273723958067,barato com alto desconto
B08TR61BVK,"Tabelito® Polyester Foam, Nylon Hybrid laptopss Bag Sleeve Case Cover Pouch for laptopss Apple/Dell/Lenovo/ Asus/ Hp/Samsung/Mi/MacBook/Ultrabook/Thinkpad/Ideapad/Surfacepro (15.6 inches /39.6cm, Blue) laptopsss",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,Computers&Accessories,Accessories&Peripherals,299.0,1499.0,80.0,4.2,2868.0,1200.0,budget,high,high,https://m.media-amazon.com/images/I/41oLMkm5cfL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Tabelito-Sleeve-15-6-Inch-MacBook-Protective/dp/B08TR61BVK/ref=sr_1_404?qid=1672903014&s=computers&sr=1-404,1,70.85360334448157,4,1.3699281137027712,0.9992845121985715,barato com alto desconto
B00V4BGDKU,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,Computers&Accessories,NetworkingDevices,1099.0,1899.0,42.0,4.5,22420.0,800.0,mid,medium,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/219039qa+PL._SY300_SX300_.jpg,https://www.amazon.in/TP-Link-TL-UE300-Gigabit-Ethernet-Network/dp/B00V4BGDKU/ref=sr_1_110?qid=1672909129&s=electronics&sr=1-110,1,70.81177614416825,4,1.3023224162710263,-0.720733948326654,barato com alto desconto
B0B8ZWNR5T,"STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector, Mouse Cable Protector, Suit for All Cell Phones, Computers and Chargers (Black)",Electronics|Mobiles&Accessories|MobileAccessories|Décor,Electronics,Mobiles&Accessories,79.0,499.0,84.0,4.2,1949.0,420.0,budget,high,high,https://m.media-amazon.com/images/I/41R0DrIbTNL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/STRIFF-Flexible-Silicone-Protector-Computers/dp/B0B8ZWNR5T/ref=sr_1_250?qid=1672895821&s=electronics&sr=1-250,1,70.7784774391824,4,1.4269796099307468,1.131221331983881,barato com alto desconto
B081FG1QYX,"Wayona Type C Cable Nylon Braided USB C QC 3.0 Fast Charging Short Power Bank Cable for Samsung Galaxy S10e/S10+/S10/S9/S9+/Note 9/S8/Note 8, LG G7 G5 G6, Moto G6 G7 (0.25M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,Computers&Accessories,Accessories&Peripherals,339.0,999.0,66.0,4.3,6255.0,660.0,budget,high,high,https://m.media-amazon.com/images/I/41-NYo+m0JL._SY300_SX300_.jpg,https://www.amazon.in/Wayona-Braided-Charging-Samsung-Galaxy/dp/B081FG1QYX/ref=sr_1_180?qid=1672909133&s=electronics&sr=1-180,1,70.76300311106965,4,1.2892614845738202,0.41636301625214867,barato com alto desconto
B081FJWN52,"Wayona Usb Type C To Usb Nylon Braided Quick Charger Fast Charging Short Cable For Smartphone (Samsung Galaxy S21/S20/S10/S9/S9+/Note 9/S8/Note 8, Lg G7 G5 G6, Moto G6 G7) (0.25M,Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,Computers&Accessories,Accessories&Peripherals,339.0,999.0,66.0,4.3,6255.0,660.0,budget,high,high,https://m.media-amazon.com/images/I/41etMsrKqTL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-Braided-Charger-Charging-Samsung/dp/B081FJWN52/ref=sr_1_273?qid=1672909138&s=electronics&sr=1-273,1,70.76300311106965,4,1.2892614845738202,0.41636301625214867,barato com alto desconto
B01D5H90L4,AmazonBasics - High-Speed Male to Female HDMI Extension Cable - 6 Feet,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",Electronics,"HomeTheater,TV&Video",299.0,700.0,57.0,4.4,8714.0,401.0,budget,high,high,https://m.media-amazon.com/images/I/41BIgj-8fML._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-High-Speed-Female-Extension-Cable/dp/B01D5H90L4/ref=sr_1_335?qid=1672909140&s=electronics&sr=1-335,1,70.68053794401936,4,1.2876972242549205,-0.018222701813504272,barato com alto desconto
B08CFCK6CW,"Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Lightning Boult™ Type C Fast Charging (10 Min=100Mins), BoomX™ Tech Rich Bass, Pro+ Calling HD Mic, Touch Controls in Ear Earbuds TWS (Grey)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",Electronics,"Headphones,Earbuds&Accessories",1199.0,7999.0,85.0,3.6,25910.0,6800.0,mid,high,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31bUanm+oRL._SY300_SX300_.jpg,https://www.amazon.in/Boult-Audio-TrueBuds-Wireless-Waterproof/dp/B08CFCK6CW/ref=sr_1_215?qid=1672903005&s=computers&sr=1-215,1,70.67466909906253,4,0.8507049909964772,2.0809749886312816,barato com alto desconto
B08CTQP51L,Robustrion [Anti-Scratch] & [Smudge Proof] [S Pen Compatible] Premium Tempered Glass Screen Protector for Samsung Tab S6 Lite 10.4 inch SM-P610/615 [Bubble Free],Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,Computers&Accessories,Accessories&Peripherals,379.0,1499.0,75.0,4.2,4149.0,1120.0,budget,high,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41PJLOoFNWL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Robustrion-Anti-Scratch-Samsung-Tab-Lite/dp/B08CTQP51L/ref=sr_1_390?qid=1672903014&s=computers&sr=1-390,1,70.61265933366691,4,1.2758893930526332,0.8503838769526326,barato com alto desconto
B07JPX9CR7,"Dell WM118 Wireless Mouse, 2.4 Ghz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, Pc/Mac/Laptop - Black.","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",Computers&Accessories,Accessories&Peripherals,569.0,1299.0,56.0,4.4,9275.0,730.0,mid,high,high,https://m.media-amazon.com/images/I/31959YGwwiL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/DELL-WM118-Wireless-Optical-Mouse/dp/B07JPX9CR7/ref=sr_1_68?qid=1672902997&s=computers&sr=1-68,1,70.59859284777849,4,1.2659431676996868,-0.06932705263858681,barato com alto desconto
B07P681N66,"TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High Gain Dual Band 5dBi Antenna Wi-Fi, Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier (Archer T2U Plus)",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,Computers&Accessories,NetworkingDevices,1199.0,2199.0,45.0,4.4,24780.0,1000.0,mid,medium,high,https://m.media-amazon.com/images/I/216Q4FqmZVL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-Wireless-Adapter-Archer-T2U/dp/B07P681N66/ref=sr_1_54?qid=1672909126&s=electronics&sr=1-54,2,70.57151251368154,4,1.222257229080391,-0.47138293474060594,barato com alto desconto
B07S7DCJKS,"IT2M Designer Mouse Pad for Laptop/Computer (9.2 X 7.6 Inches, 12788)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",Computers&Accessories,Accessories&Peripherals,199.0,499.0,60.0,4.3,9998.0,300.0,budget,high,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31I1oK5hM1L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/IT2M-Designer-Laptop-Computer-12788/dp/B07S7DCJKS/ref=sr_1_303?qid=1672903010&s=computers&sr=1-303,1,70.5504733436255,4,1.2080957286487863,0.25018067847948894,barato com alto desconto
B07Z1X6VFC,"AirCase Protective Laptop Bag Sleeve fits Upto 13.3"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,Computers&Accessories,Accessories&Peripherals,449.0,999.0,55.0,4.4,9940.0,550.0,budget,high,high,https://m.media-amazon.com/images/I/41GogihEYeL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AirCase-13-Inch-13-3-Inch-MacBook-Neoprene/dp/B07Z1X6VFC/ref=sr_1_185?qid=1672903004&s=computers&sr=1-185,1,70.53686002068685,4,1.2520202723224043,-0.08928747934914777,barato com alto desconto
B08PPHFXG3,Posh 1.5 Meter High Speed Gold Plated HDMI Male to Female Extension Cable (Black),"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",Electronics,"HomeTheater,TV&Video",173.0,999.0,83.0,4.3,1237.0,826.0,budget,high,high,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41-VkhORGAL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Meter-Speed-Plated-Female-Extension/dp/B08PPHFXG3/ref=sr_1_238?qid=1672909135&s=electronics&sr=1-238,1,70.5057381759833,4,1.515160929826166,0.9181172874668561,barato com alto desconto
B082T6V3DT,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (6-Ft, Rose Gold)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,Computers&Accessories,Accessories&Peripherals,799.0,2100.0,62.0,4.3,8188.0,1301.0,mid,high,high,https://m.media-amazon.com/images/I/31kw1RgU5yL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Nylon-Braided-Lightning-Cable/dp/B082T6V3DT/ref=sr_1_57?qid=1672909126&s=electronics&sr=1-57,3,70.49336545931214,4,1.211915196234858,0.2627878288694226,barato com alto desconto
B0BM9H2NY9,Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler Machine Non-Stick Electric Egg Frying Pan-Tiger Woods (Multy),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,Home&Kitchen,Kitchen&HomeAppliances,699.0,1599.0,56.0,4.7,2300.0,900.0,mid,high,high,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51IE+nI0KGL._SY300_SX300_.jpg,https://www.amazon.in/Multifunctional-Electric-Automatic-Non-Stick-Pan-Tiger/dp/B0BM9H2NY9/ref=sr_1_294?qid=1672923606&s=kitchen&sr=1-294,1,70.48654313877762,4,1.5915443609211157,-0.6001960262793651,barato com alto desconto
B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,Computers&Accessories,Accessories&Peripherals,176.63,499.0,65.0,4.1,15188.0,322.37,budget,high,high,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41jlwEZpa5L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/boAt-Micro-USB-Tangle-Free-Transmission/dp/B08WRWPM22/ref=sr_1_8?qid=1672909124&s=electronics&sr=1-8,3,70.44679708726802,4,1.0683215937136767,0.736886625527972,barato com alto desconto
B01C8P29N0,"Bajaj DX-6 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",Home&Kitchen,Kitchen&HomeAppliances,625.0,1400.0,55.0,4.2,23316.0,775.0,mid,high,high,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31ke2NdHJ-L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Majesty-1000-Watt-Iron-White/dp/B01C8P29N0/ref=sr_1_26?qid=1672923591&s=kitchen&sr=1-26,1,70.38480356748957,4,1.1022724265016712,0.21853673460652834,barato com alto desconto
B09BCNQ9R2,"DYAZO USB 3.0 Type C Female to USB A Male Connector/Converter/Adapter Compatible for Samsung Galaxy Note s 20 10 Plus Ultra,Google Pixel 4 5 3 2 & Other Type-c Devices",Electronics|Mobiles&Accessories|MobileAccessories|Cables&Adapters|OTGAdapters,Electronics,Mobiles&Accessories,139.0,499.0,72.0,4.2,4971.0,360.0,budget,high,high,https://m.media-amazon.com/images/I/4111qlSCaKL._SY300_SX300_QL70_ML2_.jpg,https://www.amazon.in/Connector-Converter-Adapter-Compatible-Samsung/dp/B09BCNQ9R2/ref=sr_1_497?qid=1672895894&s=electronics&sr=1-497,1,70.34782725508428,4,1.2142502912745279,0.7843770531988117,barato com alto desconto
B01M5967SY,"TIZUM High Speed HDMI Cable Aura -Gold Plated-High Speed Data 10.2Gbps, 3D, 4K, HD 1080P (10 Ft/ 3 M)","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",Electronics,"HomeTheater,TV&Video",379.0,999.0,62.0,4.2,12153.0,620.0,budget,high,high,https://m.media-amazon.com/images/I/51aZN040THL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Tizum-10-2Gbps-Speed-Plated-Cable/dp/B01M5967SY/ref=sr_1_468?qid=1672909147&s=electronics&sr=1-468,1,70.32474516839069,4,1.1086721962359227,0.4657995851392798,barato com alto desconto
B08R69VDHT,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,Computers&Accessories,Accessories&Peripherals,115.0,499.0,77.0,4.0,7732.0,384.0,budget,high,high,https://m.media-amazon.com/images/I/41gFqSHngyL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pinnaclz-Original-Micro-USB-Charging/dp/B08R69VDHT/ref=sr_1_82?qid=1672909128&s=electronics&sr=1-82,3,70.31372797973209,4,1.055304264952591,1.2781282631054944,barato com alto desconto
